record_id,date,year,month,state,port_of_entry,chemical_name,quantity_kg,declared_purpose,importer_name,is_anomaly
PC000909,2024-01-20,2024,1,Delhi,Delhi Air Cargo,Potassium Permanganate,170.7,Textile/Dye,Importer_1451,False
PC000910,2018-06-21,2018,6,Tamil Nadu,Chennai Port,Ephedrine,77.8,Agrochemical,Importer_5412,False
PC000911,2024-05-25,2024,5,Kerala,Cochin Port,Potassium Permanganate,312.4,Textile/Dye,Importer_1716,False
PC000912,2020-01-08,2020,1,Tamil Nadu,Chennai Port,Acetic Anhydride,556.0,Pharmaceutical,Importer_9285,False
PC000913,2020-03-02,2020,3,West Bengal,Kolkata Port,Acetic Anhydride,449.0,Pharmaceutical,Importer_7296,False
PC000914,2022-01-18,2022,1,Delhi,Delhi Air Cargo,Piperonal,64.3,Textile/Dye,Importer_6215,False
PC000915,2019-08-27,2019,8,Tamil Nadu,Chennai Port,Pseudoephedrine,253.4,Industrial Solvent,Importer_2485,True
PC000916,2023-02-03,2023,2,Gujarat,Kandla Port,Ephedrine,54.0,Pharmaceutical,Importer_5990,False
PC000917,2023-03-15,2023,3,Maharashtra,Nhava Sheva (JNPT),Piperonal,46.3,Pharmaceutical,Importer_7688,False
PC000918,2022-01-23,2022,1,Delhi,Delhi Air Cargo,Ephedrine,72.5,Textile/Dye,Importer_1748,False
PC000919,2021-02-07,2021,2,Gujarat,Kandla Port,Potassium Permanganate,278.8,Pharmaceutical,Importer_1904,False
PC000920,2024-10-03,2024,10,West Bengal,Kolkata Port,Piperonal,27.7,Industrial Solvent,Importer_4007,False
PC000921,2023-07-23,2023,7,Tamil Nadu,Chennai Port,Acetic Anhydride,514.3,Industrial Solvent,Importer_1319,False
PC000922,2018-05-04,2018,5,Kerala,Cochin Port,Ephedrine,64.2,Textile/Dye,Importer_3624,False
PC000923,2018-08-22,2018,8,Tamil Nadu,Chennai Port,Pseudoephedrine,65.1,Agrochemical,Importer_6601,False
PC000924,2020-10-06,2020,10,Gujarat,Mundra Port,Acetic Anhydride,387.4,Pharmaceutical,Importer_7320,False
PC000925,2022-11-04,2022,11,Tamil Nadu,Chennai Port,Acetic Anhydride,232.9,Agrochemical,Importer_9636,False
PC000926,2022-02-26,2022,2,Kerala,Cochin Port,Toluene,982.1,Industrial Solvent,Importer_5816,False
PC000927,2019-02-27,2019,2,Kerala,Cochin Port,Ephedrine,65.9,Industrial Solvent,Importer_9510,False
PC000928,2023-11-22,2023,11,Gujarat,Mundra Port,Toluene,755.6,Agrochemical,Importer_4409,False
PC000929,2020-12-09,2020,12,Kerala,Cochin Port,Potassium Permanganate,355.9,Textile/Dye,Importer_2051,False
PC000930,2020-02-06,2020,2,Gujarat,Mundra Port,Toluene,889.5,Textile/Dye,Importer_1907,False
PC000931,2021-08-01,2021,8,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,254.9,Agrochemical,Importer_1686,False
PC000932,2023-04-12,2023,4,Kerala,Cochin Port,Piperonal,34.0,Industrial Solvent,Importer_5061,False
PC000933,2024-04-06,2024,4,Gujarat,Kandla Port,Toluene,787.6,Pharmaceutical,Importer_2492,False
PC000934,2022-09-16,2022,9,Kerala,Cochin Port,Piperonal,49.3,Pharmaceutical,Importer_8399,False
PC000935,2021-05-23,2021,5,West Bengal,Kolkata Port,Ephedrine,67.7,Textile/Dye,Importer_1243,False
PC000936,2019-05-07,2019,5,West Bengal,Kolkata Port,Ephedrine,42.0,Textile/Dye,Importer_9162,False
PC000937,2020-07-12,2020,7,Tamil Nadu,Chennai Port,Potassium Permanganate,309.9,Industrial Solvent,Importer_2819,False
PC000938,2023-04-25,2023,4,Kerala,Cochin Port,Toluene,828.0,Textile/Dye,Importer_8802,False
PC000939,2022-09-06,2022,9,Gujarat,Mundra Port,Pseudoephedrine,54.9,Industrial Solvent,Importer_9366,False
PC000940,2020-06-12,2020,6,Delhi,Delhi Air Cargo,Piperonal,42.6,Textile/Dye,Importer_5039,False
PC000941,2023-05-12,2023,5,West Bengal,Kolkata Port,Acetic Anhydride,638.5,Pharmaceutical,Importer_7484,False
PC000942,2024-03-09,2024,3,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,426.2,Industrial Solvent,Importer_3329,False
PC000943,2018-09-07,2018,9,Delhi,Delhi Air Cargo,Pseudoephedrine,51.5,Textile/Dye,Importer_4577,False
PC000944,2019-02-08,2019,2,Kerala,Cochin Port,Piperonal,40.0,Textile/Dye,Importer_2574,False
PC000945,2024-08-19,2024,8,Kerala,Cochin Port,Ephedrine,69.9,Pharmaceutical,Importer_9555,False
PC000946,2022-03-14,2022,3,Kerala,Cochin Port,Pseudoephedrine,66.0,Industrial Solvent,Importer_2720,False
PC000947,2023-07-13,2023,7,Kerala,Cochin Port,Pseudoephedrine,68.3,Agrochemical,Importer_9488,False
PC000948,2024-04-08,2024,4,Gujarat,Mundra Port,Piperonal,38.9,Pharmaceutical,Importer_8972,False
PC000949,2019-04-05,2019,4,Gujarat,Mundra Port,Acetic Anhydride,384.4,Textile/Dye,Importer_7152,False
PC000950,2019-11-03,2019,11,Gujarat,Kandla Port,Acetic Anhydride,426.0,Industrial Solvent,Importer_3830,False
PC000951,2022-04-07,2022,4,Tamil Nadu,Chennai Port,Pseudoephedrine,54.1,Industrial Solvent,Importer_7544,False
PC000952,2018-03-02,2018,3,Kerala,Cochin Port,Ephedrine,18.4,Industrial Solvent,Importer_1594,False
PC000953,2019-09-21,2019,9,Gujarat,Kandla Port,Potassium Permanganate,270.4,Textile/Dye,Importer_5145,False
PC000954,2024-11-02,2024,11,Delhi,Delhi Air Cargo,Toluene,532.5,Pharmaceutical,Importer_2561,False
PC000955,2022-10-25,2022,10,Delhi,Delhi Air Cargo,Acetic Anhydride,512.4,Industrial Solvent,Importer_2869,False
PC000956,2020-08-07,2020,8,Tamil Nadu,Chennai Port,Toluene,548.2,Industrial Solvent,Importer_5569,False
PC000957,2018-07-15,2018,7,Gujarat,Kandla Port,Potassium Permanganate,209.5,Industrial Solvent,Importer_5194,False
PC000958,2020-07-06,2020,7,Gujarat,Mundra Port,Pseudoephedrine,43.9,Agrochemical,Importer_3317,False
PC000959,2019-12-17,2019,12,Tamil Nadu,Chennai Port,Potassium Permanganate,147.8,Industrial Solvent,Importer_4158,False
PC000960,2020-11-07,2020,11,Kerala,Cochin Port,Pseudoephedrine,59.6,Agrochemical,Importer_4421,False
PC000961,2022-08-08,2022,8,Maharashtra,Nhava Sheva (JNPT),Ephedrine,41.1,Pharmaceutical,Importer_4539,False
PC000962,2023-04-18,2023,4,Delhi,Delhi Air Cargo,Potassium Permanganate,345.3,Pharmaceutical,Importer_8116,False
PC000963,2019-02-12,2019,2,Tamil Nadu,Chennai Port,Piperonal,41.5,Industrial Solvent,Importer_4909,False
PC000964,2020-09-20,2020,9,Tamil Nadu,Chennai Port,Ephedrine,637.9,Agrochemical,Importer_2502,True
PC000965,2021-08-08,2021,8,Maharashtra,Nhava Sheva (JNPT),Piperonal,30.1,Industrial Solvent,Importer_1604,False
PC000966,2021-12-01,2021,12,Delhi,Delhi Air Cargo,Acetic Anhydride,645.0,Industrial Solvent,Importer_9087,False
PC000967,2024-11-19,2024,11,Tamil Nadu,Chennai Port,Pseudoephedrine,92.7,Textile/Dye,Importer_6009,False
PC000968,2018-09-01,2018,9,Gujarat,Kandla Port,Toluene,874.9,Industrial Solvent,Importer_2596,False
PC000969,2024-09-26,2024,9,Kerala,Cochin Port,Potassium Permanganate,266.0,Agrochemical,Importer_8076,False
PC000970,2019-04-26,2019,4,Kerala,Cochin Port,Pseudoephedrine,72.3,Textile/Dye,Importer_2327,False
PC000971,2019-03-10,2019,3,Tamil Nadu,Chennai Port,Potassium Permanganate,244.5,Pharmaceutical,Importer_1501,False
PC000972,2023-02-04,2023,2,Gujarat,Mundra Port,Acetic Anhydride,353.2,Pharmaceutical,Importer_2477,False
PC000973,2019-10-04,2019,10,Gujarat,Kandla Port,Piperonal,49.1,Pharmaceutical,Importer_5967,False
PC000974,2018-06-23,2018,6,Gujarat,Kandla Port,Toluene,993.5,Industrial Solvent,Importer_2571,False
PC000975,2024-02-17,2024,2,West Bengal,Kolkata Port,Potassium Permanganate,300.8,Industrial Solvent,Importer_2830,False
PC000976,2023-02-15,2023,2,Gujarat,Mundra Port,Pseudoephedrine,54.6,Textile/Dye,Importer_3958,False
PC000977,2018-10-27,2018,10,Maharashtra,Nhava Sheva (JNPT),Piperonal,34.9,Textile/Dye,Importer_5973,False
PC000978,2018-05-21,2018,5,Gujarat,Mundra Port,Toluene,634.5,Industrial Solvent,Importer_5561,False
PC000979,2020-01-21,2020,1,Tamil Nadu,Chennai Port,Toluene,1021.1,Pharmaceutical,Importer_9874,False
PC000980,2023-11-13,2023,11,Gujarat,Kandla Port,Piperonal,54.6,Industrial Solvent,Importer_5934,False
PC000981,2021-08-13,2021,8,Kerala,Cochin Port,Piperonal,26.7,Agrochemical,Importer_2424,False
PC000982,2022-06-21,2022,6,Maharashtra,Nhava Sheva (JNPT),Piperonal,43.0,Industrial Solvent,Importer_8628,False
PC000983,2018-11-01,2018,11,Gujarat,Mundra Port,Acetic Anhydride,634.0,Agrochemical,Importer_7267,False
PC000984,2020-12-08,2020,12,West Bengal,Kolkata Port,Acetic Anhydride,451.3,Industrial Solvent,Importer_6474,False
PC000985,2021-05-23,2021,5,Gujarat,Mundra Port,Acetic Anhydride,469.4,Pharmaceutical,Importer_6938,False
PC000986,2021-07-20,2021,7,Kerala,Cochin Port,Potassium Permanganate,283.6,Pharmaceutical,Importer_3157,False
PC000987,2024-11-11,2024,11,West Bengal,Kolkata Port,Ephedrine,72.5,Industrial Solvent,Importer_5257,False
PC000988,2022-05-26,2022,5,West Bengal,Kolkata Port,Pseudoephedrine,37.3,Textile/Dye,Importer_2348,False
PC000989,2023-03-01,2023,3,West Bengal,Kolkata Port,Piperonal,41.6,Textile/Dye,Importer_5230,False
PC000990,2021-06-10,2021,6,Maharashtra,Nhava Sheva (JNPT),Pseudoephedrine,42.4,Agrochemical,Importer_3473,False
PC000991,2021-05-02,2021,5,Maharashtra,Nhava Sheva (JNPT),Toluene,634.6,Pharmaceutical,Importer_7636,False
PC000992,2021-09-04,2021,9,Maharashtra,Nhava Sheva (JNPT),Piperonal,52.8,Textile/Dye,Importer_4922,False
PC000993,2019-07-26,2019,7,Kerala,Cochin Port,Acetic Anhydride,561.2,Industrial Solvent,Importer_1418,False
PC000994,2018-09-05,2018,9,Gujarat,Mundra Port,Acetic Anhydride,619.6,Textile/Dye,Importer_6109,False
PC000995,2022-04-13,2022,4,Kerala,Cochin Port,Ephedrine,54.3,Industrial Solvent,Importer_3705,False
PC000996,2022-12-19,2022,12,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,492.8,Pharmaceutical,Importer_6717,False
PC000997,2024-01-08,2024,1,Delhi,Delhi Air Cargo,Toluene,663.5,Industrial Solvent,Importer_9717,False
PC000998,2021-02-23,2021,2,West Bengal,Kolkata Port,Pseudoephedrine,400.5,Agrochemical,Importer_2706,True
PC000999,2022-08-19,2022,8,Delhi,Delhi Air Cargo,Potassium Permanganate,220.7,Textile/Dye,Importer_8399,False
PC001000,2021-10-13,2021,10,Maharashtra,Nhava Sheva (JNPT),Piperonal,39.7,Industrial Solvent,Importer_6655,False
PC001001,2020-08-15,2020,8,Gujarat,Kandla Port,Pseudoephedrine,64.0,Pharmaceutical,Importer_1791,False
PC001002,2019-11-25,2019,11,Gujarat,Kandla Port,Toluene,359.0,Agrochemical,Importer_2333,False
PC001003,2023-01-19,2023,1,Maharashtra,Nhava Sheva (JNPT),Pseudoephedrine,19.5,Pharmaceutical,Importer_3700,False
PC001004,2018-07-23,2018,7,Delhi,Delhi Air Cargo,Potassium Permanganate,416.1,Textile/Dye,Importer_1433,False
PC001005,2021-09-06,2021,9,Delhi,Delhi Air Cargo,Toluene,632.0,Textile/Dye,Importer_4034,False
PC001006,2020-09-20,2020,9,Maharashtra,Nhava Sheva (JNPT),Ephedrine,31.9,Pharmaceutical,Importer_3747,False
PC001007,2024-03-18,2024,3,West Bengal,Kolkata Port,Toluene,621.8,Agrochemical,Importer_5710,False
PC001008,2022-11-04,2022,11,Tamil Nadu,Chennai Port,Potassium Permanganate,209.7,Textile/Dye,Importer_9117,False
PC001009,2023-06-11,2023,6,Gujarat,Kandla Port,Toluene,1235.2,Industrial Solvent,Importer_5447,False
PC001010,2019-03-01,2019,3,Maharashtra,Nhava Sheva (JNPT),Ephedrine,38.4,Industrial Solvent,Importer_1699,False
PC001011,2021-10-06,2021,10,West Bengal,Kolkata Port,Acetic Anhydride,412.6,Industrial Solvent,Importer_8655,False
PC001012,2019-09-17,2019,9,Kerala,Cochin Port,Ephedrine,42.2,Textile/Dye,Importer_3979,False
PC001013,2020-10-18,2020,10,Delhi,Delhi Air Cargo,Ephedrine,58.6,Industrial Solvent,Importer_3610,False
PC001014,2018-08-13,2018,8,Tamil Nadu,Chennai Port,Toluene,788.7,Textile/Dye,Importer_5533,False
PC001015,2022-02-22,2022,2,Kerala,Cochin Port,Ephedrine,62.6,Textile/Dye,Importer_2507,False
PC001016,2020-07-06,2020,7,West Bengal,Kolkata Port,Pseudoephedrine,66.0,Agrochemical,Importer_1476,False
PC001017,2022-06-12,2022,6,Gujarat,Mundra Port,Ephedrine,58.4,Industrial Solvent,Importer_2706,False
PC001018,2021-09-22,2021,9,Kerala,Cochin Port,Potassium Permanganate,441.9,Industrial Solvent,Importer_6091,False
PC001019,2018-04-24,2018,4,Gujarat,Kandla Port,Toluene,669.2,Agrochemical,Importer_3045,False
PC001020,2018-06-20,2018,6,Gujarat,Kandla Port,Pseudoephedrine,92.3,Textile/Dye,Importer_6911,False
PC001021,2019-07-07,2019,7,Gujarat,Kandla Port,Potassium Permanganate,410.3,Textile/Dye,Importer_1412,False
PC001022,2022-08-20,2022,8,West Bengal,Kolkata Port,Pseudoephedrine,75.0,Textile/Dye,Importer_2449,False
PC001023,2024-01-23,2024,1,Kerala,Cochin Port,Acetic Anhydride,453.8,Textile/Dye,Importer_6314,False
PC001024,2020-11-26,2020,11,Tamil Nadu,Chennai Port,Pseudoephedrine,63.4,Textile/Dye,Importer_4587,False
PC001025,2022-05-15,2022,5,Kerala,Cochin Port,Potassium Permanganate,252.3,Agrochemical,Importer_9400,False
PC001026,2022-12-14,2022,12,Kerala,Cochin Port,Acetic Anhydride,494.7,Textile/Dye,Importer_7003,False
PC001027,2020-06-05,2020,6,Delhi,Delhi Air Cargo,Ephedrine,56.7,Industrial Solvent,Importer_1605,False
PC001028,2024-11-23,2024,11,Gujarat,Kandla Port,Ephedrine,64.6,Pharmaceutical,Importer_9591,False
PC001029,2019-05-09,2019,5,Kerala,Cochin Port,Ephedrine,52.8,Pharmaceutical,Importer_1064,False
PC001030,2021-01-14,2021,1,West Bengal,Kolkata Port,Potassium Permanganate,375.3,Industrial Solvent,Importer_4846,False
PC001031,2020-07-23,2020,7,Maharashtra,Nhava Sheva (JNPT),Pseudoephedrine,36.0,Industrial Solvent,Importer_9349,False
PC001032,2023-09-25,2023,9,Delhi,Delhi Air Cargo,Piperonal,43.3,Textile/Dye,Importer_4541,False
PC001033,2023-12-16,2023,12,Delhi,Delhi Air Cargo,Ephedrine,37.3,Textile/Dye,Importer_4340,False
PC001034,2023-09-07,2023,9,Kerala,Cochin Port,Acetic Anhydride,436.6,Textile/Dye,Importer_6452,False
PC001035,2022-08-07,2022,8,Gujarat,Kandla Port,Piperonal,60.1,Agrochemical,Importer_8904,False
PC001036,2018-01-01,2018,1,Gujarat,Mundra Port,Pseudoephedrine,77.5,Pharmaceutical,Importer_7244,False
PC001037,2020-11-22,2020,11,Tamil Nadu,Chennai Port,Pseudoephedrine,63.9,Agrochemical,Importer_5013,False
PC001038,2023-02-25,2023,2,Gujarat,Kandla Port,Piperonal,40.5,Industrial Solvent,Importer_5141,False
PC001039,2024-12-22,2024,12,Gujarat,Mundra Port,Acetic Anhydride,580.1,Textile/Dye,Importer_9135,False
PC001040,2020-09-18,2020,9,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,329.4,Agrochemical,Importer_6564,False
PC001041,2020-11-12,2020,11,Kerala,Cochin Port,Acetic Anhydride,3296.4,Industrial Solvent,Importer_9941,True
PC001042,2019-12-24,2019,12,Gujarat,Mundra Port,Toluene,962.5,Textile/Dye,Importer_8706,False
PC001043,2019-09-10,2019,9,Delhi,Delhi Air Cargo,Pseudoephedrine,84.2,Textile/Dye,Importer_6802,False
PC001044,2019-09-14,2019,9,Gujarat,Kandla Port,Potassium Permanganate,347.8,Pharmaceutical,Importer_6625,False
PC001045,2019-08-12,2019,8,West Bengal,Kolkata Port,Piperonal,44.5,Pharmaceutical,Importer_3137,False
PC001046,2018-04-13,2018,4,Tamil Nadu,Chennai Port,Potassium Permanganate,162.5,Pharmaceutical,Importer_8109,False
PC001047,2023-07-09,2023,7,Kerala,Cochin Port,Acetic Anhydride,326.8,Pharmaceutical,Importer_2931,False
PC001048,2021-11-11,2021,11,Gujarat,Mundra Port,Acetic Anhydride,1543.6,Agrochemical,Importer_1005,True
PC001049,2024-01-20,2024,1,Gujarat,Mundra Port,Pseudoephedrine,53.6,Industrial Solvent,Importer_1173,False
PC001050,2022-05-18,2022,5,West Bengal,Kolkata Port,Potassium Permanganate,340.9,Industrial Solvent,Importer_2548,False
PC001051,2019-12-20,2019,12,Delhi,Delhi Air Cargo,Potassium Permanganate,228.0,Textile/Dye,Importer_3821,False
PC001052,2022-06-26,2022,6,Kerala,Cochin Port,Piperonal,28.2,Industrial Solvent,Importer_4489,False
PC001053,2019-09-12,2019,9,Kerala,Cochin Port,Ephedrine,59.8,Textile/Dye,Importer_5352,False
PC001054,2023-05-01,2023,5,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,507.6,Pharmaceutical,Importer_4298,False
PC001055,2023-06-22,2023,6,Tamil Nadu,Chennai Port,Pseudoephedrine,54.1,Pharmaceutical,Importer_4186,False
PC001056,2022-03-20,2022,3,Gujarat,Mundra Port,Piperonal,20.2,Textile/Dye,Importer_5732,False
PC001057,2023-09-04,2023,9,Kerala,Cochin Port,Acetic Anhydride,483.3,Industrial Solvent,Importer_5297,False
PC001058,2020-04-06,2020,4,Gujarat,Mundra Port,Acetic Anhydride,485.4,Textile/Dye,Importer_8744,False
PC001059,2022-12-19,2022,12,Delhi,Delhi Air Cargo,Piperonal,52.5,Industrial Solvent,Importer_1256,False
PC001060,2024-04-10,2024,4,Delhi,Delhi Air Cargo,Toluene,944.3,Textile/Dye,Importer_1288,False
PC001061,2018-04-15,2018,4,West Bengal,Kolkata Port,Pseudoephedrine,82.5,Agrochemical,Importer_4513,False
PC001062,2023-02-12,2023,2,Delhi,Delhi Air Cargo,Toluene,851.5,Textile/Dye,Importer_8070,False
PC001063,2019-10-04,2019,10,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,310.1,Industrial Solvent,Importer_2824,False
PC001064,2019-07-09,2019,7,Gujarat,Mundra Port,Pseudoephedrine,32.5,Pharmaceutical,Importer_3188,False
PC001065,2024-10-15,2024,10,Gujarat,Mundra Port,Piperonal,307.0,Pharmaceutical,Importer_1365,True
PC001066,2024-12-07,2024,12,Kerala,Cochin Port,Piperonal,47.1,Pharmaceutical,Importer_2795,False
PC001067,2019-02-02,2019,2,West Bengal,Kolkata Port,Potassium Permanganate,253.2,Industrial Solvent,Importer_6860,False
PC001068,2018-07-14,2018,7,West Bengal,Kolkata Port,Ephedrine,59.9,Pharmaceutical,Importer_6430,False
PC001069,2020-09-14,2020,9,Maharashtra,Nhava Sheva (JNPT),Ephedrine,42.8,Textile/Dye,Importer_9250,False
PC001070,2023-04-08,2023,4,Delhi,Delhi Air Cargo,Potassium Permanganate,284.3,Pharmaceutical,Importer_2723,False
PC001071,2022-07-05,2022,7,West Bengal,Kolkata Port,Toluene,872.9,Industrial Solvent,Importer_3023,False
PC001072,2018-04-20,2018,4,Delhi,Delhi Air Cargo,Ephedrine,43.4,Industrial Solvent,Importer_2352,False
PC001073,2022-12-13,2022,12,Gujarat,Kandla Port,Acetic Anhydride,469.7,Industrial Solvent,Importer_3169,False
PC001074,2023-07-26,2023,7,Tamil Nadu,Chennai Port,Ephedrine,57.0,Pharmaceutical,Importer_6365,False
PC001075,2020-11-04,2020,11,Gujarat,Mundra Port,Ephedrine,62.1,Pharmaceutical,Importer_8906,False
PC001076,2024-03-03,2024,3,Maharashtra,Nhava Sheva (JNPT),Toluene,958.0,Agrochemical,Importer_3928,False
PC001077,2020-02-25,2020,2,Gujarat,Mundra Port,Piperonal,38.1,Agrochemical,Importer_5672,False
PC001078,2020-05-17,2020,5,Maharashtra,Nhava Sheva (JNPT),Potassium Permanganate,417.6,Pharmaceutical,Importer_5666,False
PC001079,2018-12-22,2018,12,Maharashtra,Nhava Sheva (JNPT),Piperonal,44.2,Industrial Solvent,Importer_1996,False
PC001080,2020-12-23,2020,12,Gujarat,Kandla Port,Pseudoephedrine,64.2,Textile/Dye,Importer_8334,False
PC001081,2018-04-18,2018,4,Maharashtra,Nhava Sheva (JNPT),Toluene,720.2,Pharmaceutical,Importer_6290,False
PC001082,2020-07-19,2020,7,Maharashtra,Nhava Sheva (JNPT),Ephedrine,44.6,Agrochemical,Importer_4874,False
PC001083,2023-07-01,2023,7,West Bengal,Kolkata Port,Ephedrine,30.9,Industrial Solvent,Importer_4299,False
PC001084,2023-01-24,2023,1,Delhi,Delhi Air Cargo,Piperonal,48.3,Agrochemical,Importer_7334,False
PC001085,2021-08-20,2021,8,Maharashtra,Nhava Sheva (JNPT),Toluene,784.9,Industrial Solvent,Importer_7474,False
PC001086,2018-03-16,2018,3,Gujarat,Kandla Port,Acetic Anhydride,490.8,Textile/Dye,Importer_9134,False
PC001087,2022-11-11,2022,11,Tamil Nadu,Chennai Port,Acetic Anhydride,264.8,Agrochemical,Importer_9530,False
PC001088,2024-07-18,2024,7,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,582.0,Pharmaceutical,Importer_4773,False
PC001089,2018-02-24,2018,2,Maharashtra,Nhava Sheva (JNPT),Acetic Anhydride,560.8,Industrial Solvent,Importer_7562,False
PC001090,2022-01-16,2022,1,Gujarat,Kandla Port,Ephedrine,28.5,Agrochemical,Importer_2371,False
PC001091,2021-06-25,2021,6,Gujarat,Mundra Port,Pseudoephedrine,45.6,Agrochemical,Importer_3681,False
PC001092,2019-06-12,2019,6,West Bengal,Kolkata Port,Ephedrine,36.1,Industrial Solvent,Importer_6797,False
PC001093,2022-09-19,2022,9,West Bengal,Kolkata Port,Piperonal,29.3,Pharmaceutical,Importer_8805,False
PC001094,2023-05-23,2023,5,Gujarat,Kandla Port,Pseudoephedrine,49.0,Agrochemical,Importer_8048,False
PC001095,2021-04-12,2021,4,Gujarat,Kandla Port,Ephedrine,43.8,Pharmaceutical,Importer_6618,False
PC001096,2023-05-08,2023,5,Delhi,Delhi Air Cargo,Piperonal,54.2,Pharmaceutical,Importer_2904,False
PC001097,2023-02-23,2023,2,Tamil Nadu,Chennai Port,Ephedrine,40.8,Industrial Solvent,Importer_4413,False
PC001098,2020-02-16,2020,2,Kerala,Cochin Port,Pseudoephedrine,70.7,Textile/Dye,Importer_5440,False
PC001099,2020-10-01,2020,10,Kerala,Cochin Port,Piperonal,50.2,Industrial Solvent,Importer_4116,False
PC001100,2019-05-01,2019,5,Gujarat,Mundra Port,Potassium Permanganate,340.6,Pharmaceutical,Importer_2321,False
PC001101,2021-04-19,2021,4,Delhi,Delhi Air Cargo,Piperonal,28.8,Industrial Solvent,Importer_5760,False
PC001102,2022-08-15,2022,8,West Bengal,Kolkata Port,Acetic Anhydride,266.3,Textile/Dye,Importer_1215,False
PC001103,2020-08-05,2020,8,Delhi,Delhi Air Cargo,Pseudoephedrine,69.3,Agrochemical,Importer_8231,False
PC001104,2022-05-18,2022,5,Maharashtra,Nhava Sheva (JNPT),Piperonal,30.9,Pharmaceutical,Importer_5742,False
PC001105,2023-10-19,2023,10,Kerala,Cochin Port,Acetic Anhydride,530.0,Industrial Solvent,Importer_5943,False
PC001106,2018-02-18,2018,2,Delhi,Delhi Air Cargo,Piperonal,36.2,Industrial Solvent,Importer_5376,False
PC001107,2024-03-23,2024,3,West Bengal,Kolkata Port,Pseudoephedrine,72.6,Textile/Dye,Importer_1653,False
PC001108,2018-05-06,2018,5,West Bengal,Kolkata Port,Toluene,401.3,Agrochemical,Importer_6912,False
PC001109,2020-05-23,2020,5,Gujarat,Kandla Port,Piperonal,48.5,Textile/Dye,Importer_8396,False
PC001110,2024-04-16,2024,4,Kerala,Cochin Port,Ephedrine,31.0,Industrial Solvent,Importer_4145,False
PC001111,2021-08-23,2021,8,Delhi,Delhi Air Cargo,Acetic Anhydride,923.2,Industrial Solvent,Importer_2621,False
PC001112,2024-05-05,2024,5,Kerala,Cochin Port,Acetic Anhydride,529.0,Pharmaceutical,Importer_5577,False
PC001113,2022-09-14,2022,9,Gujarat,Mundra Port,Ephedrine,29.0,Pharmaceutical,Importer_5274,False
PC001114,2022-06-01,2022,6,Gujarat,Mundra Port,Toluene,704.1,Industrial Solvent,Importer_2064,False
PC001115,2020-10-08,2020,10,Gujarat,Kandla Port,Pseudoephedrine,69.6,Textile/Dye,Importer_7768,False
PC001116,2019-09-21,2019,9,Delhi,Delhi Air Cargo,Potassium Permanganate,335.4,Textile/Dye,Importer_6076,False
PC001117,2022-11-14,2022,11,West Bengal,Kolkata Port,Ephedrine,37.7,Industrial Solvent,Importer_3844,False
PC001118,2023-03-22,2023,3,West Bengal,Kolkata Port,Ephedrine,61.2,Textile/Dye,Importer_7391,False
PC001119,2022-04-16,2022,4,Maharashtra,Nhava Sheva (JNPT),Piperonal,31.3,Industrial Solvent,Importer_4982,False
PC001120,2020-11-21,2020,11,Tamil Nadu,Chennai Port,Pseudoephedrine,43.1,Agrochemical,Importer_1990,False
PC001121,2019-07-03,2019,7,Gujarat,Kandla Port,Piperonal,39.9,Industrial Solvent,Importer_4126,False
PC001122,2019-07-01,2019,7,Delhi,Delhi Air Cargo,Acetic Anhydride,421.9,Pharmaceutical,Importer_4571,False
PC001123,2023-11-09,2023,11,Gujarat,Mundra Port,Acetic Anhydride,556.3,Agrochemical,Importer_7526,False
PC001124,2024-09-06,2024,9,Maharashtra,Nhava Sheva (JNPT),Ephedrine,74.0,Agrochemical,Importer_1255,False
PC001125,2019-05-26,2019,5,Kerala,Cochin Port,Piperonal,32.1,Agrochemical,Importer_2457,False
PC001126,2021-12-22,2021,12,Gujarat,Mundra Port,Pseudoephedrine,89.0,Pharmaceutical,Importer_1192,False
PC001127,2024-07-22,2024,7,Delhi,Delhi Air Cargo,Toluene,835.1,Industrial Solvent,Importer_5354,False
PC001128,2022-04-23,2022,4,West Bengal,Kolkata Port,Toluene,700.7,Pharmaceutical,Importer_4825,False
PC001129,2024-03-14,2024,3,Kerala,Cochin Port,Pseudoephedrine,38.4,Agrochemical,Importer_1456,False
PC001130,2022-04-13,2022,4,Tamil Nadu,Chennai Port,Potassium Permanganate,3710.4,Industrial Solvent,Importer_3498,True
PC001131,2023-08-08,2023,8,Maharashtra,Nhava Sheva (JNPT),Pseudoephedrine,53.4,Pharmaceutical,Importer_3959,False
PC001132,2020-10-09,2020,10,Maharashtra,Nhava Sheva (JNPT),Toluene,806.8,Textile/Dye,Importer_8978,False
PC001133,2022-04-16,2022,4,West Bengal,Kolkata Port,Pseudoephedrine,51.3,Industrial Solvent,Importer_1652,False
PC001134,2021-05-18,2021,5,Kerala,Cochin Port,Toluene,1305.0,Agrochemical,Importer_6879,False
PC001135,2021-02-16,2021,2,Tamil Nadu,Chennai Port,Acetic Anhydride,627.4,Textile/Dye,Importer_1829,False
