seizure_id,date,year,month,state,district,latitude,longitude,drug_type,quantity_kg,agency
SZ000247,2023-02-25,2023,2,Kerala,Thiruvananthapuram,11.1917,77.0585,Opium,6.84,NCB
SZ000248,2021-10-15,2021,10,Rajasthan,Bikaner,26.2426,74.9043,Heroin,6.98,NCB
SZ000249,2019-02-10,2019,2,Punjab,Tarn Taran,30.6587,75.1458,Heroin,2.91,State Police
SZ000250,2020-04-03,2020,4,Delhi,South Delhi,29.1106,77.8853,Heroin,2.0,BSF
SZ000251,2020-07-01,2020,7,Mizoram,Lunglei,23.7928,92.835,Methamphetamine,8.72,Customs
SZ000252,2020-01-26,2020,1,Karnataka,Belagavi,15.57,74.9647,Heroin,0.6,Customs
SZ000253,2024-08-10,2024,8,Karnataka,Belagavi,14.5879,75.6271,Cannabis (Ganja),52.52,NCB
SZ000254,2021-01-24,2021,1,Uttar Pradesh,Lucknow,26.7316,80.6745,Cannabis (Ganja),38.22,State Police
SZ000255,2021-04-02,2021,4,Manipur,Imphal West,24.5215,94.4283,Cannabis (Ganja),149.81,NCB
SZ000256,2023-06-27,2023,6,Telangana,Hyderabad,18.1523,78.492,MDMA,0.56,Coast Guard
SZ000257,2024-04-26,2024,4,Assam,Cachar,25.4942,93.0966,Opium,14.62,Coast Guard
SZ000258,2021-04-07,2021,4,Punjab,Amritsar,31.8493,75.9716,Cocaine,0.9,NCB
SZ000259,2023-08-14,2023,8,Delhi,New Delhi,29.4996,77.0286,Heroin,0.93,BSF
SZ000260,2024-12-03,2024,12,Manipur,Imphal West,25.376,93.6135,Heroin,4.82,State Police
SZ000261,2019-05-15,2019,5,Manipur,Churachandpur,23.9674,93.172,Cannabis (Ganja),144.57,Customs
SZ000262,2022-06-03,2022,6,Delhi,East Delhi,29.302,76.5184,Pharmaceutical Opioids,18.33,NCB
SZ000263,2020-07-23,2020,7,Delhi,East Delhi,28.5175,76.6151,Cannabis (Ganja),53.35,NCB
SZ000264,2020-03-10,2020,3,West Bengal,Kolkata,22.7962,88.0,Charas/Hashish,23.92,DRI
SZ000265,2023-11-10,2023,11,Mizoram,Aizawl,23.9387,92.8734,Cannabis (Ganja),90.35,NCB
SZ000266,2018-09-21,2018,9,Assam,Guwahati,26.791,93.1463,Charas/Hashish,21.87,State Police
SZ000267,2024-11-02,2024,11,Kerala,Kozhikode,11.4266,76.5074,Opium,3.19,State Police
SZ000268,2020-09-20,2020,9,Gujarat,Kutch,22.8808,71.6127,Cannabis (Ganja),8.36,NCB
SZ000269,2023-12-16,2023,12,Maharashtra,Mumbai,19.0132,76.0756,Cannabis (Ganja),37.93,NCB
SZ000270,2023-12-26,2023,12,Punjab,Ludhiana,31.1277,75.2378,Methamphetamine,4.87,NCB
SZ000271,2022-06-18,2022,6,Mizoram,Champhai,22.9755,92.4291,Poppy Husk,35.79,State Police
SZ000272,2019-02-21,2019,2,Maharashtra,Thane,19.0021,75.0172,Charas/Hashish,16.84,State Police
SZ000273,2024-04-09,2024,4,Punjab,Ferozepur,31.1468,75.4687,Heroin,1.5,State Police
SZ000274,2019-09-12,2019,9,Madhya Pradesh,Bhopal,22.7613,78.7684,Methamphetamine,14.35,NCB
SZ000275,2023-01-26,2023,1,Gujarat,Ahmedabad,22.8401,71.7268,Methamphetamine,0.77,NCB
SZ000276,2018-07-24,2018,7,Punjab,Ferozepur,31.032,75.8128,Cannabis (Ganja),147.33,State Police
SZ000277,2019-12-16,2019,12,Mizoram,Lunglei,23.7781,93.2043,Heroin,0.79,Customs
SZ000278,2021-01-10,2021,1,Maharashtra,Thane,19.473,75.3988,Charas/Hashish,3.55,NCB
SZ000279,2024-02-06,2024,2,Delhi,New Delhi,29.2563,76.6801,Heroin,8.86,NCB
SZ000280,2018-04-21,2018,4,Punjab,Ludhiana,31.5469,74.655,Poppy Husk,30.7,State Police
SZ000281,2018-05-09,2018,5,Kerala,Kollam,10.3532,75.6683,Poppy Husk,84.78,State Police
SZ000282,2023-09-21,2023,9,Assam,Karimganj,25.7956,93.0294,Pharmaceutical Opioids,13.16,NCB
SZ000283,2022-12-25,2022,12,Delhi,North West Delhi,28.6794,76.4717,Cannabis (Ganja),200.34,NCB
SZ000284,2018-11-26,2018,11,Mizoram,Lunglei,23.5845,92.2951,Heroin,1.67,BSF
SZ000285,2023-01-23,2023,1,Tamil Nadu,Chennai,11.4794,78.7979,Methamphetamine,17.93,NCB
SZ000286,2024-01-16,2024,1,Andhra Pradesh,Guntur,16.3198,80.5363,Cocaine,2.96,NCB
SZ000287,2021-07-23,2021,7,Gujarat,Ahmedabad,22.3928,71.3263,Heroin,1.02,Customs
SZ000288,2022-04-22,2022,4,Tamil Nadu,Madurai,11.2999,78.0219,Cocaine,3.5,NCB
SZ000289,2022-11-09,2022,11,Mizoram,Lunglei,23.5344,93.4639,Opium,5.31,State Police
SZ000290,2020-09-13,2020,9,Assam,Guwahati,26.2316,92.7292,Ketamine,5.61,NCB
SZ000291,2020-03-25,2020,3,Rajasthan,Barmer,26.3892,73.9613,Charas/Hashish,6.24,Coast Guard
SZ000292,2023-10-22,2023,10,Uttar Pradesh,Agra,27.5846,80.7934,Heroin,3.77,NCB
SZ000293,2021-11-27,2021,11,Jammu and Kashmir,Poonch,33.7778,75.8342,Cannabis (Ganja),182.16,Customs
SZ000294,2023-09-08,2023,9,Haryana,Faridabad,29.7593,76.1419,Heroin,6.62,State Police
SZ000295,2018-06-07,2018,6,Manipur,Churachandpur,24.0933,93.4727,Cannabis (Ganja),507.43,State Police
SZ000296,2019-05-16,2019,5,Gujarat,Kutch,22.9195,70.6316,Cannabis (Ganja),86.67,BSF
SZ000297,2022-10-15,2022,10,Jammu and Kashmir,Poonch,33.0064,77.3129,Cocaine,4.18,State Police
SZ000298,2020-04-01,2020,4,Karnataka,Mangaluru,15.2192,75.4535,Charas/Hashish,1.85,NCB
SZ000299,2024-05-12,2024,5,Mizoram,Lunglei,23.2293,92.9388,Cannabis (Ganja),89.77,State Police
SZ000300,2020-07-19,2020,7,Haryana,Karnal,29.002,75.3396,Heroin,2.15,State Police
SZ000301,2021-09-19,2021,9,Andhra Pradesh,Visakhapatnam,15.2699,79.988,Cannabis (Ganja),7.6,DRI
SZ000302,2022-08-21,2022,8,Punjab,Ludhiana,31.3419,75.6548,MDMA,2.52,BSF
SZ000303,2018-12-08,2018,12,Rajasthan,Jaisalmer,26.2262,74.1324,Heroin,2.27,NCB
SZ000304,2021-02-11,2021,2,Rajasthan,Bikaner,27.2641,73.6191,Methamphetamine,15.13,NCB
SZ000305,2021-02-26,2021,2,Jammu and Kashmir,Jammu,34.0478,76.5108,Poppy Husk,28.02,Customs
SZ000306,2019-06-17,2019,6,Punjab,Tarn Taran,30.912,75.9586,Cannabis (Ganja),149.14,Coast Guard
SZ000307,2020-10-04,2020,10,Mizoram,Aizawl,23.6769,93.5834,Heroin,10.7,BSF
SZ000308,2019-08-26,2019,8,Haryana,Sirsa,28.8082,75.7517,Opium,0.4,NCB
SZ000309,2024-06-15,2024,6,Punjab,Gurdaspur,31.093,74.8748,Charas/Hashish,2.89,Coast Guard
SZ000310,2023-10-21,2023,10,Gujarat,Ahmedabad,21.9257,71.8006,Opium,12.43,Customs
SZ000311,2024-08-02,2024,8,Karnataka,Bengaluru Urban,15.7113,75.6346,Cannabis (Ganja),292.75,BSF
SZ000312,2022-07-03,2022,7,Uttar Pradesh,Agra,26.6845,80.7805,Cannabis (Ganja),47.44,NCB
SZ000313,2024-10-17,2024,10,Mizoram,Champhai,23.3429,92.8556,Opium,11.19,State Police
SZ000314,2022-03-14,2022,3,Manipur,Imphal East,25.053,93.6562,Charas/Hashish,9.44,Coast Guard
SZ000315,2022-02-18,2022,2,Bihar,Gaya,25.3742,84.9182,Methamphetamine,4.45,State Police
SZ000316,2020-01-24,2020,1,Haryana,Sirsa,28.5254,76.6015,Poppy Husk,305.61,NCB
SZ000317,2022-11-19,2022,11,Uttar Pradesh,Agra,27.1853,80.8994,Cannabis (Ganja),82.12,BSF
SZ000318,2019-07-18,2019,7,Gujarat,Surat,21.8595,70.6132,Poppy Husk,109.92,BSF
SZ000319,2024-07-11,2024,7,Gujarat,Porbandar,22.7519,70.9585,Opium,11.8,State Police
SZ000320,2023-11-22,2023,11,Gujarat,Kutch,22.8886,70.3943,Heroin,10.92,NCB
SZ000321,2020-05-17,2020,5,Assam,Guwahati,26.5307,93.0605,Heroin,6.52,NCB
SZ000322,2019-03-21,2019,3,Bihar,Gaya,24.63,84.8087,Cannabis (Ganja),153.4,State Police
SZ000323,2023-03-15,2023,3,Punjab,Tarn Taran,31.626,75.9315,Heroin,7.9,Customs
SZ000324,2021-06-18,2021,6,Odisha,Ganjam,20.6552,84.4159,Pharmaceutical Opioids,1.77,BSF
SZ000325,2023-09-23,2023,9,Manipur,Imphal East,25.2799,93.1882,Heroin,1.9,Customs
SZ000326,2022-07-14,2022,7,Delhi,East Delhi,28.0871,76.4653,Cannabis (Ganja),19.42,State Police
SZ000327,2023-03-07,2023,3,Delhi,South Delhi,28.5167,77.6374,Charas/Hashish,6.3,NCB
SZ000328,2024-10-23,2024,10,Kerala,Kozhikode,10.6153,76.5572,Opium,23.03,Customs
SZ000329,2018-06-13,2018,6,Telangana,Hyderabad,17.836,79.3896,Heroin,2.42,NCB
SZ000330,2018-03-24,2018,3,Rajasthan,Jodhpur,26.2653,74.3139,Methamphetamine,0.25,NCB
SZ000331,2024-06-21,2024,6,Assam,Cachar,26.9294,93.7092,Methamphetamine,0.64,Customs
SZ000332,2019-10-22,2019,10,Manipur,Imphal West,24.5819,93.8505,Methamphetamine,0.7,Coast Guard
SZ000333,2022-08-14,2022,8,Andhra Pradesh,Vijayawada,16.3691,79.6328,Cannabis (Ganja),2.04,State Police
SZ000334,2019-05-16,2019,5,Gujarat,Porbandar,22.688,70.9924,Cannabis (Ganja),1.06,State Police
SZ000335,2020-10-15,2020,10,Manipur,Imphal West,24.5507,94.3065,Pharmaceutical Opioids,31.94,State Police
SZ000336,2021-03-09,2021,3,Uttar Pradesh,Ghaziabad,26.2482,80.8067,Heroin,6.2,State Police
SZ000337,2022-01-25,2022,1,Haryana,Karnal,28.4496,75.6369,Heroin,4.26,NCB
SZ000338,2021-07-01,2021,7,Uttar Pradesh,Varanasi,26.9295,80.6765,Heroin,0.32,State Police
SZ000339,2024-01-11,2024,1,Gujarat,Surat,23.03,71.3783,Heroin,2.16,State Police
SZ000340,2018-05-27,2018,5,Telangana,Hyderabad,17.9821,78.8343,Cannabis (Ganja),164.98,BSF
SZ000341,2020-12-19,2020,12,Rajasthan,Jodhpur,27.6966,74.3285,Poppy Husk,3.35,Customs
SZ000342,2021-02-19,2021,2,Rajasthan,Kota,26.6106,74.787,Charas/Hashish,0.77,NCB
SZ000343,2018-12-24,2018,12,Tamil Nadu,Tirunelveli,11.2737,78.9544,Methamphetamine,0.3,State Police
SZ000344,2023-07-17,2023,7,Delhi,New Delhi,29.3111,77.3669,Cannabis (Ganja),241.17,State Police
SZ000345,2019-02-18,2019,2,Delhi,North West Delhi,29.2038,76.5698,Poppy Husk,107.34,NCB
SZ000346,2020-07-22,2020,7,Manipur,Imphal East,24.1057,94.3527,Poppy Husk,653.76,NCB
SZ000347,2020-07-19,2020,7,Jammu and Kashmir,Poonch,34.4424,77.0556,Heroin,2.08,DRI
SZ000348,2022-02-07,2022,2,Rajasthan,Jaisalmer,26.6735,74.3382,Opium,5.29,NCB
SZ000349,2019-08-08,2019,8,Manipur,Imphal East,24.9062,94.246,Charas/Hashish,10.39,Customs
SZ000350,2022-10-08,2022,10,Jammu and Kashmir,Poonch,33.0862,76.1661,Heroin,2.85,NCB
SZ000351,2022-02-17,2022,2,Mizoram,Lunglei,23.2383,93.0408,MDMA,0.55,State Police
SZ000352,2019-11-27,2019,11,Odisha,Ganjam,21.1006,84.6918,Heroin,10.4,Customs
SZ000353,2022-10-15,2022,10,Punjab,Ferozepur,30.8187,75.9629,Heroin,1.75,Customs
SZ000354,2020-11-20,2020,11,Andhra Pradesh,Visakhapatnam,15.6319,79.3155,Pharmaceutical Opioids,0.72,State Police
SZ000355,2022-06-05,2022,6,Kerala,Kozhikode,11.4255,76.4339,Heroin,3.17,State Police
SZ000356,2018-05-07,2018,5,Karnataka,Mysuru,14.528,75.2049,Cannabis (Ganja),90.34,State Police
SZ000357,2023-12-13,2023,12,Uttar Pradesh,Kanpur,26.7876,81.178,Methamphetamine,14.12,BSF
SZ000358,2024-06-03,2024,6,Gujarat,Surat,22.4434,71.1829,Cocaine,2.73,State Police
SZ000359,2020-03-07,2020,3,Rajasthan,Bikaner,27.6325,74.0183,Charas/Hashish,2.26,State Police
SZ000360,2019-02-20,2019,2,Uttar Pradesh,Varanasi,27.5924,81.4552,Charas/Hashish,0.34,Customs
SZ000361,2020-11-01,2020,11,Bihar,Patna,24.6551,84.6923,Opium,6.26,Customs
SZ000362,2023-07-09,2023,7,Karnataka,Mangaluru,15.3949,76.3805,Cannabis (Ganja),36.21,BSF
SZ000363,2024-11-04,2024,11,Jammu and Kashmir,Srinagar,33.6044,76.1923,Heroin,0.46,NCB
SZ000364,2019-01-26,2019,1,Haryana,Sirsa,29.3416,75.8204,Methamphetamine,8.3,State Police
SZ000365,2020-12-19,2020,12,Gujarat,Kutch,22.1821,71.4019,Methamphetamine,8.32,NCB
SZ000366,2020-12-08,2020,12,Odisha,Cuttack,20.68,85.0267,Heroin,0.18,NCB
SZ000367,2019-07-17,2019,7,Gujarat,Porbandar,22.9018,70.5473,Pharmaceutical Opioids,9.49,NCB
SZ000368,2023-07-23,2023,7,Tamil Nadu,Madurai,10.9325,78.3453,Heroin,4.45,NCB
SZ000369,2023-01-11,2023,1,Telangana,Hyderabad,18.6835,78.5141,Methamphetamine,4.42,NCB
SZ000370,2020-10-04,2020,10,Assam,Karimganj,25.5124,92.2311,Heroin,1.06,BSF
SZ000371,2024-12-26,2024,12,Maharashtra,Nashik,20.055,75.0639,Methamphetamine,6.78,NCB
SZ000372,2022-04-27,2022,4,Punjab,Amritsar,31.9253,75.6248,Methamphetamine,5.43,NCB
SZ000373,2018-05-02,2018,5,Bihar,Muzaffarpur,25.0864,84.788,Pharmaceutical Opioids,5.2,NCB
SZ000374,2023-02-24,2023,2,Punjab,Gurdaspur,30.662,74.583,Heroin,3.99,State Police
SZ000375,2020-08-07,2020,8,Andhra Pradesh,Visakhapatnam,16.6009,80.1584,Heroin,0.63,BSF
SZ000376,2022-07-26,2022,7,Jammu and Kashmir,Baramulla,33.0801,75.9552,Cannabis (Ganja),1.39,NCB
SZ000377,2023-09-27,2023,9,Delhi,New Delhi,28.4677,76.3208,Heroin,6.27,NCB
SZ000378,2020-07-22,2020,7,Delhi,North West Delhi,28.1224,77.5925,Methamphetamine,14.89,Customs
SZ000379,2021-08-05,2021,8,Gujarat,Porbandar,21.6199,70.6528,Heroin,3.16,NCB
SZ000380,2020-03-10,2020,3,Haryana,Sirsa,29.1607,76.7607,Cannabis (Ganja),126.66,NCB
SZ000381,2020-07-08,2020,7,Rajasthan,Bikaner,27.7742,74.3048,Ketamine,0.3,NCB
SZ000382,2018-04-22,2018,4,Manipur,Chandel,24.7645,93.1788,Heroin,5.44,NCB
SZ000383,2021-01-23,2021,1,Andhra Pradesh,Vijayawada,16.3315,80.4625,Cannabis (Ganja),33.73,NCB
SZ000384,2022-03-18,2022,3,Haryana,Sirsa,29.5717,76.0635,Methamphetamine,5.57,State Police
SZ000385,2022-02-13,2022,2,Delhi,East Delhi,28.2052,77.322,Cannabis (Ganja),20.64,State Police
SZ000386,2018-02-12,2018,2,Manipur,Imphal East,24.7864,93.8965,Cannabis (Ganja),130.76,State Police
SZ000387,2021-10-24,2021,10,Haryana,Sirsa,28.7707,75.6995,Heroin,14.98,DRI
SZ000388,2018-12-02,2018,12,Tamil Nadu,Coimbatore,10.4445,79.3534,Heroin,2.84,BSF
SZ000389,2020-08-14,2020,8,Mizoram,Lunglei,22.4969,92.638,Methamphetamine,0.2,NCB
SZ000390,2023-02-22,2023,2,Manipur,Imphal East,24.5104,94.468,Opium,3.22,State Police
SZ000391,2020-12-19,2020,12,Gujarat,Kutch,22.0222,71.2295,Cannabis (Ganja),85.16,BSF
SZ000392,2021-03-10,2021,3,Maharashtra,Mumbai,19.1156,75.7148,MDMA,0.72,Customs
SZ000393,2023-08-09,2023,8,Karnataka,Bengaluru Urban,14.582,75.4363,Heroin,0.4,State Police
SZ000394,2022-12-13,2022,12,Delhi,South Delhi,28.4089,76.8539,Methamphetamine,3.2,State Police
SZ000395,2020-04-16,2020,4,Assam,Guwahati,26.1057,93.5683,Cocaine,0.96,NCB
SZ000396,2019-05-14,2019,5,Bihar,Muzaffarpur,25.7646,85.2379,Cannabis (Ganja),2.37,DRI
SZ000397,2024-11-18,2024,11,Maharashtra,Mumbai,19.8284,76.4212,Cannabis (Ganja),129.27,State Police
SZ000398,2019-05-19,2019,5,Maharashtra,Nagpur,20.1347,76.3931,Poppy Husk,20.92,NCB
SZ000399,2022-09-23,2022,9,Rajasthan,Jaisalmer,27.6715,74.8248,MDMA,0.29,Coast Guard
SZ000400,2019-11-14,2019,11,Mizoram,Aizawl,22.5744,92.9579,Heroin,11.42,NCB
SZ000401,2022-03-02,2022,3,Maharashtra,Nashik,20.3272,75.4576,Heroin,1.73,Customs
SZ000402,2019-05-15,2019,5,Uttar Pradesh,Ghaziabad,27.5289,81.4646,Heroin,4.36,State Police
SZ000403,2019-12-21,2019,12,Assam,Dibrugarh,25.9157,92.1513,Opium,11.81,State Police
SZ000404,2019-01-02,2019,1,Maharashtra,Mumbai,19.4887,75.9965,Cannabis (Ganja),295.38,Customs
SZ000405,2023-10-22,2023,10,Delhi,East Delhi,29.4854,77.5517,Heroin,0.22,BSF
SZ000406,2018-01-22,2018,1,Jammu and Kashmir,Baramulla,32.9907,76.2411,Charas/Hashish,34.63,Customs
SZ000407,2020-08-14,2020,8,Karnataka,Bengaluru Urban,15.2354,75.7937,Poppy Husk,393.55,State Police
SZ000408,2021-10-23,2021,10,Assam,Cachar,26.3029,92.8474,Pharmaceutical Opioids,9.25,Customs
SZ000409,2023-07-06,2023,7,Madhya Pradesh,Neemuch,22.5038,78.6574,Methamphetamine,8.6,State Police
SZ000410,2024-07-17,2024,7,Punjab,Ludhiana,31.4973,75.7533,Heroin,4.3,State Police
SZ000411,2022-05-11,2022,5,Bihar,Bhagalpur,25.2074,85.3045,Cocaine,1.58,Coast Guard
SZ000412,2020-07-26,2020,7,Andhra Pradesh,Visakhapatnam,16.664,80.4103,Methamphetamine,14.52,Customs
SZ000413,2022-03-22,2022,3,West Bengal,Nadia,22.3654,87.6695,Charas/Hashish,8.39,State Police
SZ000414,2018-12-05,2018,12,Manipur,Chandel,23.938,93.1364,MDMA,0.18,State Police
SZ000415,2023-09-17,2023,9,Rajasthan,Kota,26.7057,74.8421,Opium,4.05,State Police
SZ000416,2019-02-09,2019,2,Jammu and Kashmir,Srinagar,34.5762,75.9631,Charas/Hashish,3.69,BSF
SZ000417,2020-07-04,2020,7,Bihar,Muzaffarpur,25.0972,85.9913,Cannabis (Ganja),287.43,State Police
SZ000418,2023-08-14,2023,8,Mizoram,Champhai,23.9174,93.4395,Pharmaceutical Opioids,2.17,BSF
SZ000419,2020-11-05,2020,11,Manipur,Churachandpur,24.5732,93.6257,Heroin,2.01,State Police
SZ000420,2019-09-21,2019,9,Madhya Pradesh,Neemuch,23.4372,78.5027,Heroin,2.55,Customs
SZ000421,2020-10-04,2020,10,Jammu and Kashmir,Poonch,34.2662,76.3049,Methamphetamine,5.17,Coast Guard
SZ000422,2018-06-27,2018,6,Punjab,Gurdaspur,31.872,75.2413,Ketamine,2.29,NCB
SZ000423,2019-07-12,2019,7,Rajasthan,Jaisalmer,26.6144,73.7383,Heroin,0.5,NCB
SZ000424,2020-07-17,2020,7,Odisha,Ganjam,21.2613,84.8848,Pharmaceutical Opioids,11.83,NCB
SZ000425,2022-12-07,2022,12,Delhi,South Delhi,28.9695,77.197,Charas/Hashish,4.67,BSF
SZ000426,2022-02-06,2022,2,Odisha,Cuttack,20.8151,85.2424,Heroin,1.38,NCB
SZ000427,2023-03-14,2023,3,Madhya Pradesh,Bhopal,23.4753,78.1423,Cannabis (Ganja),6.91,NCB
SZ000428,2020-03-11,2020,3,Kerala,Kozhikode,10.5257,75.8063,Cannabis (Ganja),202.45,NCB
SZ000429,2018-04-14,2018,4,Gujarat,Ahmedabad,21.5517,70.7303,Cannabis (Ganja),239.84,BSF
SZ000430,2022-05-07,2022,5,Jammu and Kashmir,Srinagar,33.1857,76.388,Cannabis (Ganja),90.46,State Police
SZ000431,2020-08-01,2020,8,Delhi,East Delhi,28.4153,77.2144,MDMA,6.51,NCB
SZ000432,2023-01-05,2023,1,Punjab,Ferozepur,30.6452,74.6913,Cannabis (Ganja),91.18,NCB
SZ000433,2020-08-19,2020,8,Haryana,Faridabad,29.1281,76.4931,Opium,1.66,State Police
SZ000434,2018-06-01,2018,6,Maharashtra,Mumbai,19.3405,75.8285,Cannabis (Ganja),126.86,Customs
SZ000435,2020-02-07,2020,2,Punjab,Amritsar,31.7382,75.7534,Cannabis (Ganja),58.61,DRI
SZ000436,2024-11-23,2024,11,Kerala,Kozhikode,11.5455,76.2303,Methamphetamine,2.07,State Police
SZ000437,2021-11-20,2021,11,Mizoram,Lunglei,22.7583,93.2754,MDMA,2.23,Customs
SZ000438,2024-06-16,2024,6,Haryana,Gurugram,29.8199,75.698,Opium,1.75,Customs
SZ000439,2019-06-13,2019,6,Karnataka,Belagavi,14.6642,76.0572,Ketamine,4.06,NCB
SZ000440,2020-07-06,2020,7,Jammu and Kashmir,Srinagar,33.7012,76.9821,Heroin,3.14,State Police
SZ000441,2020-04-01,2020,4,Delhi,South Delhi,28.0414,76.6979,Heroin,21.67,NCB
SZ000442,2021-03-10,2021,3,Karnataka,Belagavi,16.0238,76.448,Cocaine,1.62,Customs
SZ000443,2021-10-14,2021,10,Madhya Pradesh,Indore,23.7089,77.996,Heroin,6.99,Coast Guard
SZ000444,2019-05-15,2019,5,Haryana,Faridabad,28.4646,75.8484,Pharmaceutical Opioids,14.64,Customs
SZ000445,2018-04-23,2018,4,Gujarat,Ahmedabad,22.4983,71.6354,Opium,6.06,State Police
SZ000446,2018-04-06,2018,4,Maharashtra,Mumbai,18.9822,75.1619,Cannabis (Ganja),9.48,Customs
SZ000447,2023-12-26,2023,12,West Bengal,Malda,22.2886,87.7494,Heroin,4.7,State Police
SZ000448,2020-02-19,2020,2,Manipur,Churachandpur,24.8644,93.9714,MDMA,1.06,NCB
SZ000449,2020-07-04,2020,7,Tamil Nadu,Coimbatore,11.0915,78.8535,Pharmaceutical Opioids,15.18,State Police
SZ000450,2020-01-12,2020,1,Manipur,Imphal West,25.132,93.5628,Methamphetamine,0.15,Customs
SZ000451,2022-08-02,2022,8,West Bengal,Malda,23.3187,87.438,Charas/Hashish,13.82,NCB
SZ000452,2020-12-10,2020,12,Manipur,Chandel,24.2118,94.3969,Cannabis (Ganja),24.69,State Police
SZ000453,2021-01-22,2021,1,Andhra Pradesh,Vijayawada,16.6288,79.4586,Methamphetamine,0.73,State Police
SZ000454,2022-09-13,2022,9,Maharashtra,Mumbai,19.1284,75.1018,Cannabis (Ganja),18.73,DRI
SZ000455,2024-01-04,2024,1,Uttar Pradesh,Kanpur,27.5134,81.2906,Cannabis (Ganja),285.76,State Police
SZ000456,2018-07-27,2018,7,Telangana,Hyderabad,17.7176,78.4479,MDMA,2.74,Customs
SZ000457,2024-07-26,2024,7,Mizoram,Lunglei,22.5736,92.4477,Cannabis (Ganja),82.01,NCB
SZ000458,2023-03-15,2023,3,Karnataka,Mangaluru,15.8206,76.32,Cannabis (Ganja),327.62,State Police
SZ000459,2021-07-22,2021,7,Madhya Pradesh,Bhopal,22.6579,78.6899,Cannabis (Ganja),194.03,State Police
SZ000460,2021-06-06,2021,6,Odisha,Ganjam,21.6267,84.6318,Ketamine,3.66,State Police
SZ000461,2019-10-03,2019,10,Mizoram,Lunglei,23.1763,92.1976,Charas/Hashish,11.75,State Police
SZ000462,2020-04-18,2020,4,Maharashtra,Thane,19.0669,75.2071,Charas/Hashish,1.33,NCB
SZ000463,2024-03-09,2024,3,West Bengal,Nadia,22.6625,87.7407,Heroin,6.73,DRI
SZ000464,2023-02-02,2023,2,Haryana,Karnal,29.7751,75.4596,Opium,20.72,State Police
SZ000465,2023-02-27,2023,2,Delhi,North West Delhi,28.6967,76.5531,Cannabis (Ganja),52.4,State Police
SZ000466,2024-07-04,2024,7,Rajasthan,Barmer,26.3422,73.7437,Charas/Hashish,5.45,NCB
SZ000467,2022-06-11,2022,6,Rajasthan,Kota,26.5948,74.0153,Charas/Hashish,3.87,NCB
SZ000468,2021-01-27,2021,1,Gujarat,Kutch,22.1369,70.5191,Poppy Husk,422.92,NCB
SZ000469,2018-01-23,2018,1,Gujarat,Porbandar,22.6058,70.9614,Cannabis (Ganja),55.94,BSF
SZ000470,2021-07-05,2021,7,Gujarat,Surat,21.7185,71.3696,Charas/Hashish,0.84,NCB
SZ000471,2018-12-12,2018,12,Gujarat,Kutch,22.1844,70.5304,Opium,13.13,Customs
SZ000472,2019-05-09,2019,5,Gujarat,Surat,22.975,71.4331,Pharmaceutical Opioids,1.51,Customs
SZ000473,2021-11-05,2021,11,Manipur,Churachandpur,24.0584,93.7384,Cocaine,2.38,NCB
SZ000474,2020-01-23,2020,1,Bihar,Gaya,24.5165,85.9894,Charas/Hashish,15.11,State Police
SZ000475,2020-03-10,2020,3,Maharashtra,Nashik,20.0205,75.7855,Methamphetamine,13.04,State Police
SZ000476,2024-03-08,2024,3,Madhya Pradesh,Indore,23.4501,79.4069,Poppy Husk,348.12,Customs
SZ000477,2018-08-04,2018,8,Rajasthan,Jodhpur,27.6761,73.7096,Cannabis (Ganja),174.9,State Police
SZ000478,2021-12-05,2021,12,Odisha,Ganjam,21.1887,85.2184,Heroin,2.22,NCB
SZ000479,2020-05-08,2020,5,Manipur,Imphal East,25.3372,93.9728,Cannabis (Ganja),10.7,State Police
SZ000480,2019-06-03,2019,6,Punjab,Ludhiana,30.6483,74.8908,Methamphetamine,10.99,NCB
SZ000481,2022-08-14,2022,8,Assam,Guwahati,26.2956,92.6293,Cannabis (Ganja),250.12,BSF
SZ000482,2023-01-20,2023,1,Rajasthan,Bikaner,26.7346,74.7444,Pharmaceutical Opioids,3.27,Customs
SZ000483,2020-10-24,2020,10,Mizoram,Champhai,23.1337,93.6617,Ketamine,2.28,Customs
SZ000484,2020-06-27,2020,6,Jammu and Kashmir,Baramulla,33.7468,77.0575,Heroin,18.05,BSF
SZ000485,2021-08-04,2021,8,Tamil Nadu,Tirunelveli,11.1349,79.2296,Charas/Hashish,0.62,Customs
SZ000486,2020-01-15,2020,1,Karnataka,Mangaluru,15.2791,75.3183,Heroin,4.29,NCB
SZ000487,2021-06-27,2021,6,Andhra Pradesh,Anantapur,15.8684,79.8694,Charas/Hashish,1.51,NCB
SZ000488,2018-09-13,2018,9,Jammu and Kashmir,Srinagar,33.4284,77.156,Cannabis (Ganja),63.06,State Police
SZ000489,2018-03-27,2018,3,West Bengal,Kolkata,23.7292,88.1909,Charas/Hashish,7.32,DRI
SZ000490,2023-02-16,2023,2,Maharashtra,Nagpur,19.9964,76.3481,Opium,14.99,Customs
SZ000491,2021-09-14,2021,9,Rajasthan,Bikaner,26.4343,73.5314,MDMA,0.09,State Police
SZ000492,2023-12-15,2023,12,Punjab,Tarn Taran,31.1806,74.728,MDMA,1.35,BSF
SZ000493,2019-02-02,2019,2,Gujarat,Bhavnagar,22.6539,71.5917,Heroin,7.37,NCB
